,xBQ2t_binnum,xBmin,xBmax,Q2min,Q2max,tmin,tmax,phimin,phimax,xB_binnum,Q2_binnum,t_binnum,phi_binnum,phi_binwidth,xB,Q2,t,phi,val,stat_err,syst_err_pointtopoint,syst_err_total,Syst. err (pi0 subtraction),Syst. err (Acceptance),Syst.err (exclusivity),Syst.err (fiducial),Syst.err (smearing),Syst.err (Frad),Syst.err (Fbin),Syst.err (Frad*Fbin)
41,3,0.062,0.09,1.0,1.2,0.25,0.4,165,180,0,0,2,11,1,0.07583879789198403,1.0938788583219805,0.3144445417767074,172.4450427824961,0.4338984244615835,0.05746668142735612,0.047233178539525085,0.14563027771824535,0.0033712013752182062,0.02786891058457576,0.022469020444017735,0.020295165980197327,0.017395318716906638,0.011157489177593724,0.005192234565560294,0.01495273299176752
42,3,0.062,0.09,1.0,1.2,0.25,0.4,180,210,0,0,2,12,2,0.07583879789198403,1.0938788583219805,0.3144445417767074,195.19002869476546,0.28916780344590537,0.07324086754170248,0.061057882999454166,0.11025731367863399,0.004071983911162005,0.01297651809867619,0.050551868750827636,0.014201239689748603,0.027064632999738908,0.002756754659548436,0.004432810250647802,0.0073097878970494745
45,3,0.062,0.09,1.0,1.2,0.25,0.4,240,270,0,0,2,16,2,0.07583879789198403,1.0938788583219805,0.3144445417767074,256.2390464008087,0.7325131793300858,0.11443633728902197,0.141468365035153,0.2722123470168749,0.004037481228349814,0.032567126995724956,0.09592157313434824,0.09212136853570328,0.03470196855713124,0.014387881244255536,0.004069452372651361,0.006697606669194821
52,4,0.062,0.09,1.0,1.2,0.4,0.6,30,45,0,0,3,2,1,0.08365409088717085,1.085272558508793,0.44571622950317413,36.48695884384105,1.4849709439119743,0.16671199569231873,0.40680201146036243,0.6227066617798656,0.0021453969657978427,0.1274793918760562,0.13690126987400547,0.33795193587214717,0.12433565317154872,0.02269907116548965,0.004311130380729795,0.028626126956402674
57,4,0.062,0.09,1.0,1.2,0.4,0.6,120,150,0,0,3,8,2,0.08365409088717085,1.085272558508793,0.44571622950317413,134.41513505245848,0.16013666652291023,0.03011932933380997,0.03452967695074995,0.061458623278899276,0.002142205422839466,0.011963337313309615,0.02267928251149969,0.01466811582923019,0.017625201553212348,0.003305420847852164,0.004530807121123871,0.002106394922609653
58,4,0.062,0.09,1.0,1.2,0.4,0.6,150,195,0,0,3,10,3,0.08365409088717085,1.085272558508793,0.44571622950317413,172.24288027876128,0.14514363636440253,0.017621157937409246,0.019892603068568434,0.050191780363103705,0.0022220361849498334,0.01211397775113676,0.008994357309659293,0.006195199881202981,0.011036776730526306,0.004589447825667862,0.0038413610255078976,0.0017147447331860458
61,4,0.062,0.09,1.0,1.2,0.4,0.6,225,255,0,0,3,15,2,0.08365409088717085,1.085272558508793,0.44571622950317413,240.85093560152168,0.17432855131643263,0.04404251799976054,0.05991344443817684,0.0815655948163272,0.0017558144012685237,0.013096272165100084,0.03774337466545279,0.04211945357109636,0.014545555068274717,0.0017115153693646394,0.00535535769369305,0.0022003915796349255
62,4,0.062,0.09,1.0,1.2,0.4,0.6,255,270,0,0,3,17,1,0.08365409088717085,1.085272558508793,0.44571622950317413,262.8307997405403,0.2780877866041593,0.045420326036668096,0.03434457563279148,0.09473446142815048,0.0030350129479892814,0.007839127067833452,0.019673539721865037,0.010450601322484186,0.024482784723800964,0.006139739093313272,0.008374542864771625,0.0036354748789038855
63,4,0.062,0.09,1.0,1.2,0.4,0.6,270,300,0,0,3,18,2,0.08365409088717085,1.085272558508793,0.44571622950317413,287.0722335874712,0.4144797504235703,0.0597280996234885,0.13405985880795188,0.187852734657412,0.0020930735359653476,0.023238774314079138,0.02263798961399218,0.12550292681492384,0.03304483224675732,0.0183349743021611,0.010193583842377214,0.008497058553914602
64,4,0.062,0.09,1.0,1.2,0.4,0.6,300,315,0,0,3,20,1,0.08365409088717085,1.085272558508793,0.44571622950317413,308.23581186344086,0.6360126570449145,0.10583302556364109,0.16445020273631603,0.26041941595169665,0.0008485499954738398,0.03361852713640862,0.09406334568928548,0.10566233885734366,0.07283962306248862,0.01689064226586205,0.007831806569230515,0.024390371730411066
65,4,0.062,0.09,1.0,1.2,0.4,0.6,315,330,0,0,3,21,1,0.08365409088717085,1.085272558508793,0.44571622950317413,323.4725254474463,1.5314151740263984,0.16771901510515877,0.5285177814760976,0.7181420884609319,0.0003138030994945203,0.09493548240147878,0.06404066636669803,0.4927759211236089,0.1408000397322116,0.06178982495535193,0.0034946772924326916,0.05970120994355947
68,5,0.062,0.09,1.0,1.2,0.6,0.8,0,15,0,0,4,0,1,0.07861374615148849,1.085719105168067,0.6810584336283481,6.727797313747681,3.417732672894211,0.767546345237449,1.0612408652779648,1.5177794709535233,0.0009845505711976526,0.07045455098923233,0.2981396179204233,0.5706553753715087,0.6686608220348119,0.5134012990940691,0.008260125977473127,0.5095343726409416
69,5,0.062,0.09,1.0,1.2,0.6,0.8,15,30,0,0,4,1,1,0.07861374615148849,1.085719105168067,0.6810584336283481,21.47693912368177,1.2506809203628348,0.2452241515541362,0.24142668978994145,0.46471160312788795,0.000547674030796227,0.14184611557668006,0.1589915882786872,0.009401792673455683,0.10466494055814039,0.04068653182997351,0.0033963112448681097,0.042950639820594515
70,5,0.062,0.09,1.0,1.2,0.6,0.8,30,45,0,0,4,2,1,0.07861374615148849,1.085719105168067,0.6810584336283481,36.60138889109008,0.6950024546719795,0.08125326145869181,0.16077245557979378,0.27301382544387776,0.00020941105518965244,0.07891679180591049,0.06038921902631827,0.10971092713600875,0.0598714784830011,0.019147141456439767,0.0009453937720893823,0.018760046584099414
71,5,0.062,0.09,1.0,1.2,0.6,0.8,45,90,0,0,4,3,3,0.07861374615148849,1.085719105168067,0.6810584336283481,62.34826969258608,0.1858211126028032,0.03405244380098398,0.03174118968697355,0.0669928334598522,0.0010165960406660597,0.016563682881982213,0.012299220168270895,0.016079154888662035,0.015932455380571052,0.010380246391914108,0.0020036369353746723,0.008274109709485049
75,5,0.062,0.09,1.0,1.2,0.6,0.8,135,165,0,0,4,9,2,0.07861374615148849,1.085719105168067,0.6810584336283481,149.68189479586002,0.055755090002817725,0.014860996159839409,0.01114944870720516,0.020920251307210536,0.0013527211990209415,0.0073479400760623845,0.004650369920170517,0.003695461315706504,0.004656191418175747,0.002259351103421117,0.00126969299575919,0.0033949425941996493
76,5,0.062,0.09,1.0,1.2,0.6,0.8,165,195,0,0,4,11,2,0.07861374615148849,1.085719105168067,0.6810584336283481,179.96533855034087,0.05628185251791221,0.01688042407591936,0.012848877636708658,0.022008843760403723,0.0014558706972279407,0.005623914549296433,0.0036218158810504748,0.009974293160304263,0.0029040095632170237,0.0021221293157265416,0.0012611411417712789,0.0032106597937338415
79,5,0.062,0.09,1.0,1.2,0.6,0.8,225,255,0,0,4,15,2,0.07861374615148849,1.085719105168067,0.6810584336283481,240.80437031454608,0.11513681172358353,0.031140748807567144,0.025529003494143738,0.04458665826166295,0.000951794441375576,0.014106664194632738,0.014416879621856608,0.011021562918293744,0.010199512265967192,0.0020095947838406256,0.0027932576333449676,0.004298233868533564
80,5,0.062,0.09,1.0,1.2,0.6,0.8,255,285,0,0,4,17,2,0.07861374615148849,1.085719105168067,0.6810584336283481,271.47647442035225,0.10617858131206183,0.02379051933709133,0.019695918411649745,0.039042615381378674,0.0018112121516085085,0.0025376351524681435,0.005644035512732482,0.013550676107255546,0.012704490083301927,0.002844566806904512,0.0023495290750205826,0.0011528626734084192
82,5,0.062,0.09,1.0,1.2,0.6,0.8,300,330,0,0,4,20,2,0.07861374615148849,1.085719105168067,0.6810584336283481,318.24501072457036,0.38924876158014526,0.04749105695393814,0.08049376753006421,0.1474847858900324,0.0004157972879971318,0.05464002452084841,0.008496776361787528,0.047813400727850223,0.03168893224679489,0.01080740157476189,0.0008657495044022078,0.011447118393474535
83,5,0.062,0.09,1.0,1.2,0.6,0.8,330,345,0,0,4,22,1,0.07861374615148849,1.085719105168067,0.6810584336283481,338.54781875311744,1.3212980453726626,0.2272652703813962,0.5004554362779745,0.6530186527099542,0.00023136926319230837,0.23215166541862417,0.33938893619151655,0.24531199126725087,0.13795216860334508,0.04546303719860041,0.0026550874735456155,0.04655717475021604
84,5,0.062,0.09,1.0,1.2,0.6,0.8,345,360,0,0,4,23,1,0.07861374615148849,1.085719105168067,0.6810584336283481,353.2290558470635,2.9456388262929183,0.6815165400401199,0.9771028957022002,1.3525314679039044,0.0,0.5062932666303546,0.5473281292044783,0.3486689231274668,0.2988327339817031,0.43009149827201326,0.005993138718867585,0.4335413418372795
90,6,0.062,0.09,1.2,1.456,0.15,0.25,105,135,0,1,1,7,2,0.07913447331268943,1.2961983764596745,0.2150181046162405,119.06617342982273,1.1718439065168387,0.22885409241623478,0.12417376785386668,0.39222200199045126,0.006694447550687316,0.07417121094044148,0.011314326524583149,0.052352450260105286,0.08302100652200192,0.014005644975546074,0.0030347982897230294,0.010566925086212563
91,6,0.062,0.09,1.2,1.456,0.15,0.25,135,150,0,1,1,9,1,0.07913447331268943,1.2961983764596745,0.2150181046162405,142.38880608630996,1.0849534026772751,0.15036522676498026,0.1261120786119333,0.3668202988400512,0.006549759345402994,0.019421498432095105,0.0004425414789894513,0.10302582811555112,0.06891752897452394,0.009471527725491652,0.005234770186144145,0.010955342129838968
92,6,0.062,0.09,1.2,1.456,0.15,0.25,150,165,0,1,1,10,1,0.07913447331268943,1.2961983764596745,0.2150181046162405,157.40116001737118,0.8815154793996469,0.11846628617773025,0.09311545042575227,0.2949547361898432,0.008855412476413301,0.04991359985062963,0.048883408416443015,0.012101489914234397,0.05763354337726657,0.00690078980298838,0.004925726419401262,0.015589814913660334
93,6,0.062,0.09,1.2,1.456,0.15,0.25,165,195,0,1,1,11,2,0.07913447331268943,1.2961983764596745,0.2150181046162405,179.9840583020744,1.0504137571924668,0.16204401219204675,0.3352611114701459,0.4728831544610395,0.00258708392178875,0.07774090199145496,0.10153945265293413,0.30483344920175376,0.05258143229606398,0.006649529262513807,0.005963388122362372,0.0187396050901028
108,7,0.062,0.09,1.2,1.456,0.25,0.4,105,135,0,1,2,7,2,0.08393846686260173,1.3011435101977855,0.30916417135946644,119.1180720124793,0.4624424116868753,0.10952882559988383,0.17492880542453795,0.2283774233558584,0.004542879439870805,0.011236735714250224,0.1678688418373256,0.030363250046524657,0.036445893704195764,0.007086333904534862,0.002836398774687682,0.004796540737698242
109,7,0.062,0.09,1.2,1.456,0.25,0.4,135,150,0,1,2,9,1,0.08393846686260173,1.3011435101977855,0.30916417135946644,142.40974575770497,0.34015606816488464,0.05468944194986083,0.05121712542357458,0.1195251218398284,0.0036249268936180464,0.005433915500013727,0.03988941427809972,0.012064456691485195,0.028209683209417715,0.003009209003921216,0.0022190354794143826,0.006929912735562673
110,7,0.062,0.09,1.2,1.456,0.25,0.4,150,165,0,1,2,10,1,0.08393846686260173,1.3011435101977855,0.30916417135946644,157.4061506879792,0.410755736499909,0.05434294744324794,0.03852601769778399,0.13598192521279795,0.0035098915507270918,0.01129238209756831,0.0009733682102496695,0.030491969283322904,0.017660752398389844,0.004680995575962542,0.003561666142132189,0.010089945281791845
111,7,0.062,0.09,1.2,1.456,0.25,0.4,165,195,0,1,2,11,2,0.08393846686260173,1.3011435101977855,0.30916417135946644,180.01611512095735,0.31066257354871146,0.05291424689279386,0.03655281598063294,0.1051871731610673,0.0038570532154829622,0.014651446461075497,0.01766735198162527,0.012183736764791503,0.023956766651957062,0.0032749459850622592,0.005848390945592842,0.008488885509446677
115,7,0.062,0.09,1.2,1.456,0.25,0.4,240,270,0,1,2,16,2,0.08393846686260173,1.3011435101977855,0.30916417135946644,256.2366584727425,0.531711905670696,0.09697301928370229,0.06039555344567327,0.17929099470033044,0.006784713912987376,0.028907285380774476,0.004514441025319247,0.04233462906724357,0.030643198149922325,0.009748041199638145,0.002054877767910423,0.0037885084340623064
116,7,0.062,0.09,1.2,1.456,0.25,0.4,270,300,0,1,2,18,2,0.08393846686260173,1.3011435101977855,0.30916417135946644,287.0619850600468,0.9573835213047412,0.1648080144420982,0.37342844822452137,0.4814970914914754,0.002835464084389518,0.009251754164043337,0.0022721611961909593,0.3724226845736662,0.01889403400608924,0.03303005661159133,0.0016304837022732615,0.017157153292639744
122,8,0.062,0.09,1.2,1.456,0.4,0.6,30,45,0,1,3,2,1,0.0855037185206304,1.2710736381752463,0.45481193427928235,36.59260758930902,1.3020328902998368,0.13771112118892634,0.18355135767338215,0.45229918330193536,0.0006528018687529766,0.0747238350021874,0.08572283512831706,0.10132982286579985,0.09206820983726491,0.049779364295458005,0.0040192788297612435,0.044881293530136264
123,8,0.062,0.09,1.2,1.456,0.4,0.6,45,60,0,1,3,3,1,0.0855037185206304,1.2710736381752463,0.45481193427928235,51.76552931265009,0.749329559603692,0.09102406094622445,0.2854380185738489,0.3715816987264514,0.0005419393733486456,0.038512232231032346,0.07020129116951983,0.2601934478971376,0.0809756057779573,0.0343166844836727,0.0015768574201138253,0.028380915702073756
128,8,0.062,0.09,1.2,1.456,0.4,0.6,120,150,0,1,3,8,2,0.0855037185206304,1.2710736381752463,0.45481193427928235,134.3872729880848,0.18270515460134118,0.0366095291754669,0.03548219844290533,0.06799834052634894,0.0012513208430628639,0.009835123482869607,0.03077277472141976,0.009770848081007252,0.009436387821248664,0.0020492171332841896,0.004791419986078212,0.005404849412865504
129,8,0.062,0.09,1.2,1.456,0.4,0.6,150,165,0,1,3,10,1,0.0855037185206304,1.2710736381752463,0.45481193427928235,157.40766378667604,0.1608066173061745,0.03182904040229368,0.02556753217803814,0.05709847544921678,0.0013905126050652332,0.009318997822669647,0.0008601419727311553,0.020416812766858437,0.010193524953064633,0.0029842014411711804,0.004118406208281867,0.006589948194962533
130,8,0.062,0.09,1.2,1.456,0.4,0.6,165,195,0,1,3,11,2,0.0855037185206304,1.2710736381752463,0.45481193427928235,179.96485067378617,0.16488541780069205,0.033358492411563016,0.030868296403723895,0.06077247387744426,0.0011450870689448378,0.008322943384952637,0.015818220999971065,0.019989724075875927,0.013204406580589809,0.0038352460137754786,0.004197979277894869,0.007622832446306281
133,8,0.062,0.09,1.2,1.456,0.4,0.6,225,255,0,1,3,15,2,0.0855037185206304,1.2710736381752463,0.45481193427928235,240.8238149469023,0.17832634340411607,0.047440435201464716,0.03423262449972906,0.06616123131287639,0.0011664183257028547,0.013122540022446675,0.007097666118548934,0.030121800438580548,0.005266249778403336,0.002086674580444732,0.004123309821329032,0.003588576189465363
134,8,0.062,0.09,1.2,1.456,0.4,0.6,255,270,0,1,3,17,1,0.0855037185206304,1.2710736381752463,0.45481193427928235,262.7995929527453,0.21837520523201495,0.050677884917525236,0.04278399278764121,0.08146989708297987,0.0015370048771210219,0.006478197699487872,0.0366053225222467,0.01542352763326524,0.014307381525415712,0.00564155647496462,0.004615351408793443,0.0018985788636204247
135,8,0.062,0.09,1.2,1.456,0.4,0.6,270,300,0,1,3,18,2,0.0855037185206304,1.2710736381752463,0.45481193427928235,287.008043694048,0.31921489816055043,0.07101401020102646,0.12495284908017329,0.16088642944601633,0.0013346461095252009,0.011881219980692475,0.07899880002209073,0.09270842103719582,0.02362624041603748,0.013518500762308849,0.004881691863051364,0.008741215730584836
145,9,0.09,0.118,1.0,1.2,0.11,0.15,105,150,1,0,0,7,3,0.10149034938795429,1.1010624151662087,0.12922865194603075,126.07052720366988,1.2765087437340616,0.287000732589728,0.19698169331298504,0.4506119684194548,0.009244190966895919,0.09958575651105757,0.045348631174984194,0.1560583021019561,0.045319459836668144,0.026357500323166194,0.0024744407576822616,0.018288359403218702
146,9,0.09,0.118,1.0,1.2,0.11,0.15,150,210,1,0,0,10,4,0.10149034938795429,1.1010624151662087,0.12922865194603075,179.96946330137018,0.8410876998563691,0.18487301671097334,0.16970497761861275,0.31639823873910383,0.00755584484667687,0.018989412369517285,0.10788824644846129,0.09294026889348984,0.08951831856853529,0.014113718833714761,0.0015296239388785007,0.009528598637330094
159,10,0.09,0.118,1.0,1.2,0.15,0.25,105,135,1,0,1,7,2,0.10133888392200839,1.100498402744619,0.19793600907234643,119.27310603047754,0.79612381009215,0.17579674291983446,0.15583494262484165,0.2969381065335565,0.006366608438689483,0.07177772140248245,0.051726002376221415,0.11466975544039523,0.055814322420962285,0.0167812412131983,0.0011640607126880596,0.012328164025825882
160,10,0.09,0.118,1.0,1.2,0.15,0.25,135,150,1,0,1,9,1,0.10133888392200839,1.100498402744619,0.19793600907234643,142.38218814280614,0.5852910849956601,0.1071776127544679,0.10587139731364993,0.2138668227364893,0.007606315479252808,0.09192988893572333,0.020155952732350126,0.038143384667500516,0.02845172564777755,0.00819031390263271,0.0004247860611153528,0.005395492328075732
161,10,0.09,0.118,1.0,1.2,0.15,0.25,150,165,1,0,1,10,1,0.10133888392200839,1.100498402744619,0.19793600907234643,157.44811823184483,0.6417799586218553,0.11409099656880782,0.13491997948114487,0.24437805418312378,0.004276740489579278,0.05851022054102318,0.07465578734656736,0.07333417244205155,0.06143564572417763,0.008086009953933845,0.0013868583551651784,0.005994868520248581
162,10,0.09,0.118,1.0,1.2,0.15,0.25,165,180,1,0,1,11,1,0.10133888392200839,1.100498402744619,0.19793600907234643,172.47947204547154,0.6670692258093868,0.14774690689309192,0.07387215447361882,0.22430059553998657,0.005238205099511159,0.04918403006883305,0.02245129537615984,0.033595959376418946,0.036738819954105266,0.008121000722898954,0.0032655480235886394,0.005300712969785319
163,10,0.09,0.118,1.0,1.2,0.15,0.25,180,210,1,0,1,12,2,0.10133888392200839,1.100498402744619,0.19793600907234643,195.1490067606076,0.39153533551951525,0.07880448295603942,0.07678572481370873,0.14611133244021943,0.005099369382256961,0.036218472342876694,0.008569953589264462,0.0632910259798278,0.021681325510270636,0.004799572777546855,0.00028502001559651814,0.002998045735888995
180,11,0.09,0.118,1.0,1.2,0.25,0.4,120,150,1,0,2,8,2,0.10042525115424204,1.100793600170748,0.3297615664152453,134.53061674758487,0.18765594623393755,0.04025077741601073,0.041611688397472486,0.07267147692948435,0.0009849906154831586,0.030292045928572257,0.020633319784848107,0.01280458526644734,0.01483196645476721,0.00219596403901956,0.0002205725307231586,0.0018099282118804977
181,11,0.09,0.118,1.0,1.2,0.25,0.4,150,165,1,0,2,10,1,0.10042525115424204,1.100793600170748,0.3297615664152453,157.47679287560788,0.2191248743550571,0.0478867858695622,0.049382240015615315,0.0853143586821047,0.0014595665412645315,0.03662724951214856,0.0015860859174868446,0.029472069849653976,0.014462643395050606,0.0015489659353312333,0.0010293599881244545,0.0038253449404384624
182,11,0.09,0.118,1.0,1.2,0.25,0.4,165,180,1,0,2,11,1,0.10042525115424204,1.100793600170748,0.3297615664152453,172.47979031889847,0.1539943944561238,0.041053099740004796,0.04721135298783523,0.06796533084190941,0.001473302141642457,0.020904329141352058,0.03957708661641171,0.012930501651533744,0.006961969983680614,0.0009373661114274507,0.0006239687394358217,0.0027816489416328818
183,11,0.09,0.118,1.0,1.2,0.25,0.4,180,210,1,0,2,12,2,0.10042525115424204,1.100793600170748,0.3297615664152453,195.12497357151088,0.17684514954285027,0.04259311685990785,0.044195000171292756,0.07145352255084571,0.0012779050077772124,0.02050439303812109,0.013542926389275912,0.03351294064455657,0.014724876868269118,0.001020506417576533,0.0002534458362319617,0.0027901291105093162
195,12,0.09,0.118,1.0,1.2,0.4,0.6,45,75,1,0,3,3,2,0.10134941380913423,1.0958710534494682,0.515895631307449,57.30662617518232,0.3424990562877382,0.08710462056724354,0.12967547949043784,0.16923360775847338,0.00226621821314931,0.02030687194991594,0.07112303719566773,0.08848688289732815,0.058305150143205024,0.00808319163785208,0.005600868604422639,0.010503322790983618
199,12,0.09,0.118,1.0,1.2,0.4,0.6,120,165,1,0,3,8,3,0.10134941380913423,1.0958710534494682,0.515895631307449,141.79826353136536,0.08549440754954322,0.02031405372237071,0.026810857210600343,0.03815221281914332,0.0015234953211317084,0.011740987893663164,0.004277286443968251,0.0211285262808762,0.01059480935984523,0.000476712209931592,0.0013425240325614818,0.0013001700495130137
200,12,0.09,0.118,1.0,1.2,0.4,0.6,165,210,1,0,3,11,3,0.10134941380913423,1.0958710534494682,0.515895631307449,187.60798004446372,0.0715109825204642,0.018856301701901772,0.02243987712629437,0.03192202902086578,0.0010831532823247076,0.0115256350384286,0.005096458751017699,0.017012929779303753,0.007178799673084573,0.0008173983579743544,0.0010394396515918784,0.0016080314513407417
203,12,0.09,0.118,1.0,1.2,0.4,0.6,240,285,1,0,3,16,3,0.10134941380913423,1.0958710534494682,0.515895631307449,264.9720464413455,0.14685613153021806,0.02762591611459387,0.04411807810600831,0.06418962780340191,0.001766997176877871,0.02410568278093185,0.02703274480110135,0.02144947420700835,0.013026756487142013,0.004212567594538228,0.002986882571699636,0.0012856805963987743
205,12,0.09,0.118,1.0,1.2,0.4,0.6,315,330,1,0,3,21,1,0.10134941380913423,1.0958710534494682,0.515895631307449,323.62505830505165,0.6013046851516656,0.13382080901616744,0.16061689362413797,0.24948627297141257,0.0005913004342180361,0.09507885863521137,0.06006907717547076,0.10291724114395367,0.05043481625606173,0.005703693987086306,0.002414081394866537,0.003677536364407906
209,13,0.09,0.118,1.0,1.2,0.6,0.8,15,30,1,0,4,1,1,0.10980292555352608,1.1028943375922498,0.6475288971493667,20.762936766147956,2.258080233145256,0.7078040086149121,0.8680216510933484,1.12580109694221,0.0025173707824591657,0.11532469228680944,0.6016245085011209,0.2773351144537002,0.545735504021368,0.02492118842197429,0.01340418981202323,0.058833746034062634
211,13,0.09,0.118,1.0,1.2,0.6,0.8,45,105,1,0,4,3,4,0.10980292555352608,1.1028943375922498,0.6475288971493667,67.29213752992888,0.08993935304501889,0.027197369870319878,0.02281337447884647,0.03654889486357721,0.0014743835933691473,0.013559731994477051,0.0010818468200103164,0.015657808607502773,0.009377644896432846,0.0046668923327402665,0.0005611145521273217,0.0003637714047247283
213,13,0.09,0.118,1.0,1.2,0.6,0.8,120,210,1,0,4,8,6,0.10980292555352608,1.1028943375922498,0.6475288971493667,164.11778320376123,0.036936823714622986,0.01370749267309124,0.011754583780518742,0.016604011333525202,0.0017008024464712323,0.004988443308453266,0.0007236237027716697,0.008326023779420058,0.006363398980696275,0.0005300501668662871,0.0005767696693784317,0.00023193624868048706
216,13,0.09,0.118,1.0,1.2,0.6,0.8,240,300,1,0,4,16,4,0.10980292555352608,1.1028943375922498,0.6475288971493667,275.0288355831758,0.07564255903308166,0.02109384818645398,0.013898417587547809,0.02774738238256362,0.00217157822497347,0.008977338504430386,0.0001890590079156598,0.008125848950111444,0.006379300518331043,0.002527700867880018,0.0005370284822778856,0.0010473840059266506
226,14,0.09,0.118,1.2,1.456,0.11,0.15,105,135,1,1,0,7,2,0.10070241243403057,1.3351047729410088,0.12924583000738427,119.17812297189072,1.5996603814586163,0.2641663429114399,0.2412876108159418,0.5622771022566797,0.00492972853979373,0.09131447709752158,0.028291955431390018,0.1851975474209942,0.12115031229009642,0.021995580802922944,0.012768334998097559,0.009006147973717826
227,14,0.09,0.118,1.2,1.456,0.11,0.15,135,150,1,1,0,9,1,0.10070241243403057,1.3351047729410088,0.12924583000738427,142.39917199151614,0.7739788516325214,0.1429542556596898,0.1797656721417588,0.3044645147692533,0.0031714025321132547,0.043522185608478856,0.1326247241064279,0.09303896881485471,0.06447583288908315,0.009550223700718272,0.005581582220663046,0.0029594352907498537
228,14,0.09,0.118,1.2,1.456,0.11,0.15,150,180,1,1,0,10,2,0.10070241243403057,1.3351047729410088,0.12924583000738427,164.790655298207,0.7719061227535557,0.12351539698217069,0.15693528531173725,0.2910131398166764,0.003942294465185049,0.04229248949896256,0.0756291470374573,0.10326055553963609,0.08012580669972484,0.010528100434501473,0.004999822443949821,0.004672505854145107
229,14,0.09,0.118,1.2,1.456,0.11,0.15,180,210,1,1,0,12,2,0.10070241243403057,1.3351047729410088,0.12924583000738427,195.14873403777327,0.8330226422411862,0.18282047754490935,0.10757050971079922,0.2855144715098605,0.004142546143471432,0.020325486413011372,0.06571229543051006,0.06589133342728973,0.0493523699058986,0.010843448392568369,0.004567304070883126,0.006760064057633331
243,15,0.09,0.118,1.2,1.456,0.15,0.25,90,120,1,1,1,6,2,0.10025516945075442,1.3368929438232016,0.19832151066702006,103.887040799363,1.2849709281261892,0.31302084978729405,0.3493913835909875,0.5371299536282458,0.0021627503624426668,0.04963858070525993,0.1108862099583709,0.311251467766431,0.10031053073463204,0.03253511913793459,0.010769419595992905,0.01924168449249178
244,15,0.09,0.118,1.2,1.456,0.15,0.25,120,135,1,1,1,8,1,0.10025516945075442,1.3368929438232016,0.19832151066702006,127.32750174623048,0.7441056664851535,0.0854869225798757,0.06936693248201721,0.24621835817374033,0.0017277857877454246,0.03059468803268303,0.030937664330634357,0.040918434143835364,0.03416158732101377,0.012354718750387792,0.0038114104736731483,0.008618571059610444
245,15,0.09,0.118,1.2,1.456,0.15,0.25,135,150,1,1,1,9,1,0.10025516945075442,1.3368929438232016,0.19832151066702006,142.36438988566945,0.6655080376863911,0.05817628019504094,0.07236955641403413,0.22334124582953022,0.001606861262427078,0.019406779382350206,0.013489161939337267,0.037722191690783655,0.056658426374425065,0.010001177035717906,0.0036981600505158847,0.00656118064407072
246,15,0.09,0.118,1.2,1.456,0.15,0.25,150,165,1,1,1,10,1,0.10025516945075442,1.3368929438232016,0.19832151066702006,157.42546842553458,0.46881470193072056,0.0436908509128309,0.08221270649048298,0.17003898077230692,0.0011231097285609255,0.0352327693770087,0.03722181963443218,0.05146635855085658,0.03824133603059454,0.0061709200383701,0.0020838087519949116,0.004435086725877473
247,15,0.09,0.118,1.2,1.456,0.15,0.25,165,180,1,1,1,11,1,0.10025516945075442,1.3368929438232016,0.19832151066702006,172.45660565177485,0.5726109863111318,0.06458938166118727,0.05018930406204553,0.1885981690264427,0.0012820754398051256,0.01770584440457747,0.011736517473110929,0.018695826770138722,0.04111027052789772,0.006796186466189342,0.0017377945665829162,0.0051469869659239356
248,15,0.09,0.118,1.2,1.456,0.15,0.25,180,195,1,1,1,12,1,0.10025516945075442,1.3368929438232016,0.19832151066702006,187.51485975541615,0.6029055664654459,0.08236223236188488,0.0939186335913324,0.2132150173905423,0.002130707679469186,0.014148714223250052,0.07310163066483981,0.028695410051844603,0.049263210302899936,0.006378593570668365,0.0020434566332812607,0.004673847775281372
249,15,0.09,0.118,1.2,1.456,0.15,0.25,195,210,1,1,1,13,1,0.10025516945075442,1.3368929438232016,0.19832151066702006,202.5484762347762,0.5546801857390693,0.10524759633486162,0.08182065913734007,0.19418406292322538,0.0015797985024432488,0.02881775241406771,0.006531020177106449,0.05905858347109913,0.0479362002364274,0.008401060369175664,0.002007180021202556,0.005762971879902695
262,16,0.09,0.118,1.2,1.456,0.25,0.4,105,135,1,1,2,7,2,0.09606433663482858,1.358778537173184,0.3438516123341082,119.23348173789775,0.22488369606702735,0.04048389526015974,0.05582188529500473,0.09062977769537854,0.0015381855523844213,0.00867499599860281,0.051835435315571055,0.011044170817844205,0.012885363211018325,0.005399988606391817,0.0024206892622397388,0.007971364941525998
263,16,0.09,0.118,1.2,1.456,0.25,0.4,135,150,1,1,2,9,1,0.09606433663482858,1.358778537173184,0.3438516123341082,142.41826946839228,0.20846621258924378,0.02367871234342696,0.02360433184876516,0.07026878701588213,0.0012012496243060953,0.008732106512319942,0.0010365739915172362,0.012177710690864884,0.01733385704418435,0.0028946717158879888,0.0026846469938492184,0.005444086138712299
264,16,0.09,0.118,1.2,1.456,0.25,0.4,150,165,1,1,2,10,1,0.09606433663482858,1.358778537173184,0.3438516123341082,157.4480858177146,0.20545162285842164,0.02132020084279056,0.025581380444316452,0.07006546066173033,0.0012108477467251866,0.012426837763408161,0.01715969578929859,0.0028722716331692653,0.013312831094216252,0.002170760051910876,0.002548319652830495,0.004310220494815525
