# RGA Fa18 Inb
6260,104326.75,49824.31,50050.89,1171.6235,0,0
6432,524039.75,253809.77,253590.95,5047.0825,0,0
6479,591804.8,285958.3,285932.62,6598.5806,0,0
6289,282223.3,136095.89,136084.95,3334.5015,0,0
6448,57926.297,14284.603,14242.239,10.285828,0,0
6567,335081.72,161829.42,161622.73,3657.6526,0,0
6251,125740.65,60943.305,61087.72,1057.3806,0,0
6335,538709.7,260266.7,260149.92,6283.9077,0,0
6328,571221.2,275289.9,275701.72,6462.9556,0,0
6363,554824.2,268585.53,268006.53,5580.342,0,0
6593,336362.84,163266.53,162732.64,3684.6125,0,0
6455,540019.3,269164.6,269200.72,5419.9863,0,0
6464,249010.23,120409.74,120496.59,2462.4573,0,0
6236,163316.98,78542.266,78638.67,1663.504,0,0
6352,411685.4,199313.42,198751.2,4362.1865,0,0
6562,29980.56,14928.568,15023.127,254.5993,0,0
6254,1734.4679,437.6299,442.15268,-0.054930974,0,0
6330,526833.75,254073.08,253759.2,5960.0825,0,0
6265,604.1947,-32.3364,-32.87102,-0.043944623,0,0
6437,207038.11,98014.76,97984.87,2790.9438,0,0
6460,36750.42,20382.01,20566.174,446.28857,0,0
6356,329124.12,181063.83,180422.17,3461.394,0,0
6489,533279.94,258369.69,258673.78,5273.428,0,0
6367,340499.8,164133.84,163831.55,3392.7258,0,0
6248,42082.25,19724.596,19564.795,302.77133,0,0
6597,102192.21,49505.297,49339.504,1092.3116,0,0
6451,521675.38,252220.1,252115.81,5235.8765,0,0
6491,560776.9,271369.03,271386.56,5572.6577,0,0
6305,350648.7,168641.67,168557.67,3850.2021,0,0
6288,309736.47,149892.3,149650.02,2411.4412,0,0
6433,600144.5,290488.53,290843.5,6218.808,0,0
6557,337433.25,163205.75,162814.14,3706.8992,0,0
6396,66656.59,31908.89,31793.791,650.8788,0,0
6566,335758.9,162378.56,162064.34,3663.8167,0,0
6449,506345.5,244547.33,244213.67,5139.5435,0,0
6250,68880.39,33295.797,33162.676,518.7691,0,0
6334,13465.715,6409.6255,6297.2407,165.90364,0,0
6445,520977.97,251822.5,251716.28,5442.105,0,0
6373,23516.53,5803.2847,5739.5117,4.0392327,0,0
6338,154779.14,74833.14,75073.04,1861.3484,0,0
6226,35330.223,20421.992,20384.428,25.988161,0,0
6342,27325.75,-290.8959,-287.90762,-0.17577782,0,0
6510,202775.64,98031.29,98145.33,1985.7699,0,0
6474,588636.0,284739.12,284423.03,6332.748,0,0
6244,132341.31,63922.895,63916.375,1205.6333,0,0
6382,381827.88,183902.78,183209.69,3783.2764,0,0
6572,336911.12,162971.72,162849.3,3659.7627,0,0
6485,273760.8,132935.02,132065.88,3988.3782,0,0
6311,499016.12,240487.48,240373.75,5740.274,0,0
6222,34424.543,16310.212,16277.075,335.6163,0,0
6346,543502.0,268989.34,268435.4,6270.3657,0,0
6499,490229.62,237324.03,237676.11,4762.46,0,0
6514,558503.1,270697.6,270336.4,5595.368,0,0
6470,282722.75,140854.62,140903.11,2872.4497,0,0
6167,28919.883,13926.158,13893.534,36.449924,0,0
6525,459962.3,222261.83,222462.0,4574.031,0,0
6156,117415.38,57555.7,57471.4,292.06744,0,0
6258,169569.72,81771.29,81686.13,1484.429,0,0
6377,377284.53,182289.08,181403.83,3828.7468,0,0
6587,225982.38,109195.15,109013.07,2452.5605,0,0
6298,174511.14,83655.05,83496.15,2276.795,0,0
6547,361647.97,175066.34,175121.14,4026.486,0,0
6468,163598.75,79144.3,78772.414,1679.0869,0,0
6481,569163.4,275294.56,275267.25,6093.4937,0,0
6240,218320.67,105420.47,105162.93,2256.618,0,0
6386,92550.32,35885.625,35850.758,1378.8995,0,0
6459,229902.33,110791.32,111176.375,2336.5283,0,0
6576,334656.2,162280.98,161867.27,3610.9148,0,0
6457,208146.67,100651.414,100705.43,2077.691,0,0
6578,241062.34,116816.16,116566.76,2616.8333,0,0
6591,341031.53,165088.44,165259.33,3680.6785,0,0
6361,273826.2,131619.45,131667.48,2744.7534,0,0
6350,2832944.5,725265.25,723804.0,2421.6204,0,0
6198,162731.2,79711.84,79559.875,1022.66943,0,0
6296,194352.52,93100.89,93160.305,1846.0966,0,0
6549,332280.5,160199.75,160315.08,3711.8965,0,0
6502,594017.44,287449.22,288250.66,5984.0176,0,0
6466,536400.94,262258.34,261983.16,5669.9526,0,0
6256,131376.83,63434.527,63327.86,1138.5751,0,0
6379,412615.7,198958.95,199094.05,4148.965,0,0
6589,56733.598,27058.42,27210.46,625.0227,0,0
6560,223746.7,107665.91,107212.58,2416.5317,0,0
6551,1968.2924,-6.272718,-5.9431567,-32.79137,0,0
6169,29636.105,14364.17,14325.305,35.625805,0,0
6348,218433.53,105407.5,105040.82,2466.2595,0,0
6303,403230.7,194251.39,193646.55,4496.2456,0,0
6354,94817.26,45507.23,45622.29,872.47943,0,0
6462,541762.75,262559.4,262358.2,5397.7305,0,0
6429,526258.0,262842.62,262802.16,5347.386,0,0
6453,522548.25,253222.14,252454.38,5227.5923,0,0
6595,353044.78,170551.58,170392.31,3819.122,0,0
6201,106076.484,52422.72,52364.34,643.4533,0,0
6431,425168.2,206572.52,206507.7,4310.579,0,0
6307,515791.03,248703.03,248774.11,5715.0493,0,0
6263,871394.0,398291.12,397413.28,2262.1292,0,0
