xBmin,xBmax,Q2min,Q2max,t_abs_min,t_abs_max,phi,pass2_xs,n_valid_periods,ref_value,ref_stat,s_obs,s_stat,s_comb,s_obs_percent,s_stat_percent,s_comb_percent,min_ratio,max_ratio,half_width
0.09,0.118,1.456,1.912,0.11,0.15,22.5,14.10054418,4,14.2627800341,0.757374146556,0.109900611199,0.123984597191,0,10.9900611199,12.3984597191,0,0.832792980865,1.10985911177,0.138533065453
0.09,0.118,1.456,1.912,0.11,0.15,37.5,8.43557456,4,7.90299660504,0.333290611968,0.181421824736,0.0984473531901,0.15238765416,18.1421824736,9.84473531901,15.238765416,0.818394688905,1.28584934903,0.233727330064
0.09,0.118,1.456,1.912,0.11,0.15,52.5,4.722678808,4,4.57617502453,0.185534250996,0.161861891103,0.0929293500613,0.132527007394,16.1861891103,9.29293500613,13.2527007394,0.783925820969,1.16250398149,0.18928908026
0.09,0.118,1.456,1.912,0.11,0.15,67.5,3.21360046,4,3.22229064686,0.130834051806,0.126551222277,0.089445683182,0.0895247542294,12.6551222277,8.9445683182,8.95247542294,0.803818846237,1.1298457737,0.163013463733
0.09,0.118,1.456,1.912,0.11,0.15,82.5,2.187762622,4,2.22908099884,0.106907479579,0.054064341825,0.109902602589,0,5.4064341825,10.9902602589,0,0.929358793635,1.07107839071,0.0708597985367
0.09,0.118,1.456,1.912,0.11,0.15,105,1.583301069,4,1.60941366295,0.0976017797382,0.23572473357,0.148460407421,0.18310012956,23.572473357,14.8460407421,18.310012956,0.792282940276,1.38681632348,0.2972666916
0.09,0.118,1.456,1.912,0.11,0.15,142.5,0.9717756418,4,0.883811777692,0.0794007328963,0.368838461402,0.181481351034,0.321101743745,36.8838461402,18.1481351034,32.1101743745,0.387031545329,1.3646718639,0.488820159286
0.09,0.118,1.456,1.912,0.11,0.15,180,0.961066961,4,0.993268104651,0.0824390714697,0.271147123393,0.170852987169,0.210546952721,27.1147123393,17.0852987169,21.0546952721,0.677725827446,1.37525874696,0.348766459758
0.09,0.118,1.456,1.912,0.11,0.15,270,1.88007647,4,1.94149235481,0.0912591463263,0.110650581177,0.108627201211,0.0210637668035,11.0650581177,10.8627201211,2.10637668035,0.836286357747,1.11076830545,0.137240973852
0.09,0.118,1.456,1.912,0.11,0.15,292.5,2.934963286,4,2.94842223898,0.12672501646,0.104596043283,0.0995539899368,0.0320832566629,10.4596043283,9.95539899368,3.20832566629,0.828973154755,1.11769720172,0.144362023482
0.09,0.118,1.456,1.912,0.11,0.15,307.5,4.715488321,4,4.62660348376,0.164577816704,0.181799059016,0.0780675258973,0.164183919004,18.1799059016,7.80675258973,16.4183919004,0.739100436206,1.17795308483,0.219426324314
0.09,0.118,1.456,1.912,0.11,0.15,322.5,8.043071886,4,7.78039674959,0.311656628571,0.13753162764,0.094694813201,0.0997388638108,13.753162764,9.4694813201,9.97388638108,0.811928150108,1.16503583978,0.176553844837
0.09,0.118,1.456,1.912,0.11,0.15,337.5,14.78585361,4,14.61836276,0.838247408133,0.195232175461,0.1406120889,0.13543944326,19.5232175461,14.06120889,13.543944326,0.751506588691,1.27654369415,0.262518552728
0.09,0.118,1.456,1.912,0.15,0.25,37.5,5.255869369,4,4.72844886438,0.177575496909,0.259083205773,0.0945861954928,0.241200246964,25.9083205773,9.45861954928,24.1200246964,0.714701527483,1.38989760649,0.337598039502
0.09,0.118,1.456,1.912,0.15,0.25,52.5,2.657652789,4,2.56414182169,0.0802142126663,0.116772714925,0.0789864362187,0.0860058709876,11.6772714925,7.89864362187,8.60058709876,0.8601099726,1.1643962634,0.152143145398
0.09,0.118,1.456,1.912,0.15,0.25,67.5,1.578620283,4,1.42058935755,0.0508783606651,0.236896508116,0.0924680435128,0.218104599875,23.6896508116,9.24680435128,21.8104599875,0.817280240647,1.39001714852,0.286368453936
0.09,0.118,1.456,1.912,0.15,0.25,82.5,1.136768976,4,1.01382257635,0.0493735851818,0.24387522646,0.106397998323,0.219441545824,24.387522646,10.6397998323,21.9441545824,0.803232958405,1.43846542582,0.317616233709
0.09,0.118,1.456,1.912,0.15,0.25,97.5,0.7584858029,4,0.745871299333,0.0596992989429,0.321954795493,0.198087156254,0.253803799949,32.1954795493,19.8087156254,25.3803799949,0.727308093615,1.57766447114,0.425178188762
0.09,0.118,1.456,1.912,0.15,0.25,112.5,0.6585097986,4,0.597281408163,0.0691979496294,0.275665294825,0.409055027222,0,27.5665294825,40.9055027222,0,0.688542209551,1.42416398112,0.367810885786
0.09,0.118,1.456,1.912,0.15,0.25,127.5,0.5748934797,4,0.528809050582,0.0345077168322,0.235253629477,0.144564050763,0.185595003729,23.5253629477,14.4564050763,18.5595003729,0.651306998662,1.31405639509,0.331374698215
0.09,0.118,1.456,1.912,0.15,0.25,142.5,0.5555718565,4,0.542486877505,0.0293195956047,0.152500347017,0.131008973528,0.0780577010655,15.2500347017,13.1008973528,7.80577010655,0.796666657058,1.16661914203,0.184976242488
0.09,0.118,1.456,1.912,0.15,0.25,157.5,0.4669188505,4,0.434354383395,0.0257422782206,0.297019854801,0.152696564886,0.254763720372,29.7019854801,15.2696564886,25.4763720372,0.769036751486,1.48383899976,0.357401124139
0.09,0.118,1.456,1.912,0.15,0.25,172.5,0.4521866475,4,0.463813412516,0.0306398736363,0.0652710246426,0.149009517529,0,6.52710246426,14.9009517529,0,0.936188578171,1.07758649731,0.0706989595711
0.09,0.118,1.456,1.912,0.15,0.25,195,0.4502196399,4,0.475238212516,0.033763315862,0.110189187956,0.173743436082,0,11.0189187956,17.3743436082,0,0.812217655134,1.06722032855,0.127501336707
0.09,0.118,1.456,1.912,0.15,0.25,270,0.8951486724,4,0.85458148189,0.035003476758,0.169625142024,0.0988204047783,0.137866661692,16.9625142024,9.88204047783,13.7866661692,0.783670636788,1.19800505592,0.207167209566
0.09,0.118,1.456,1.912,0.15,0.25,292.5,1.562777821,4,1.49622668479,0.0524689560588,0.212688397614,0.0896457527762,0.192872998341,21.2688397614,8.96457527762,19.2872998341,0.728103640359,1.25684420356,0.264370281603
0.09,0.118,1.456,1.912,0.15,0.25,307.5,2.655602878,4,2.50589311817,0.0757236112077,0.200170732962,0.0783025113341,0.184220083197,20.0170732962,7.83025113341,18.4220083197,0.745366501651,1.20292976709,0.228781632721
0.09,0.118,1.456,1.912,0.15,0.25,337.5,14.35835059,4,13.7048601377,0.843031543486,0.25883106279,0.149503710826,0.211286912785,25.883106279,14.9503710826,21.1286912785,0.749532761135,1.41026250949,0.330364874176
0.09,0.118,1.456,1.912,0.25,0.4,37.5,2.277326614,4,2.00785596554,0.0629177030158,0.294204735556,0.0834192826194,0.282130554373,29.4204735556,8.34192826194,28.2130554373,0.714205865169,1.45001690309,0.367905518961
0.09,0.118,1.456,1.912,0.25,0.4,52.5,1.11689597,4,1.02598472869,0.030803257316,0.213784757316,0.0780344658137,0.199034028764,21.3784757316,7.80344658137,19.9034028764,0.794870933936,1.32336910485,0.264249085457
0.09,0.118,1.456,1.912,0.25,0.4,75,0.5097816019,4,0.515915705259,0.0186067224919,0.0780384162761,0.0826788108043,0,7.80384162761,8.26788108043,0,0.892477825169,1.1050908592,0.106306517016
0.09,0.118,1.456,1.912,0.25,0.4,112.5,0.3024999797,3,0.22332453607,0.0315570584461,0.518858430835,0.37034092654,0.363402902269,51.8858430835,37.034092654,36.3402902269,0.904109055157,1.89284889533,0.494369920084
0.09,0.118,1.456,1.912,0.25,0.4,135,0.2065293534,4,0.195235281004,0.00959446550324,0.191649596166,0.125723049175,0.144648825149,19.1649596166,12.5723049175,14.4648825149,0.73288464546,1.23097732625,0.249046340395
0.09,0.118,1.456,1.912,0.25,0.4,157.5,0.2098149277,4,0.199822031349,0.0126170175762,0.123123729794,0.147293292344,0,12.3123729794,14.7293292344,0,0.884556260424,1.215507333,0.16547553629
0.09,0.118,1.456,1.912,0.25,0.4,180,0.1991111947,4,0.200131449296,0.0113617922265,0.131654234769,0.127870651162,0.0313358278035,13.1654234769,12.7870651162,3.13358278035,0.841227370772,1.13044710012,0.144609864676
0.09,0.118,1.456,1.912,0.25,0.4,247.5,0.2620158052,4,0.213605802423,0.0197408918955,0.421694213562,0.216796571017,0.361697741971,42.1694213562,21.6796571017,36.1697741971,0.668880082279,1.74749071357,0.539305315648
0.09,0.118,1.456,1.912,0.25,0.4,262.5,0.2925160343,4,0.278531155027,0.0244063768489,0.267709327029,0.210028560722,0.16600086584,26.7709327029,21.0028560722,16.600086584,0.587348926134,1.25289992915,0.332775501509
0.09,0.118,1.456,1.912,0.25,0.4,277.5,0.4487406833,4,0.429274173933,0.0276871625521,0.152990638183,0.150762382714,0.0260161359547,15.2990638183,15.0762382714,2.60161359547,0.790669388261,1.20882714361,0.209078877673
0.09,0.118,1.456,1.912,0.25,0.4,292.5,0.6174659578,4,0.622569770909,0.0236556137045,0.13360424018,0.0902126231569,0.098548341525,13.360424018,9.02126231569,9.8548341525,0.806140356714,1.14102341118,0.167441527233
0.09,0.118,1.456,1.912,0.25,0.4,307.5,1.11800994,4,1.08549795604,0.0300481532635,0.133267738368,0.0710957249344,0.112719510227,13.3267738368,7.10957249344,11.2719510227,0.826363300832,1.14330258025,0.15846963971
0.09,0.118,1.456,1.912,0.25,0.4,322.5,2.235850579,4,2.11025062983,0.0651813222801,0.168068606787,0.0764703883546,0.149664078162,16.8068606787,7.64703883546,14.9664078162,0.795703718441,1.25087413584,0.2275852087
0.09,0.118,1.456,1.912,0.4,0.6,22.5,2.788909029,4,2.14349391631,0.161341500447,0.527410724229,0.20362210338,0.486518356331,52.7410724229,20.362210338,48.6518356331,0.604460518473,1.93139695545,0.663468218489
0.09,0.118,1.456,1.912,0.4,0.6,37.5,0.8620101216,4,0.836746672383,0.0222407617622,0.116042013114,0.0669185871402,0.0948032251709,11.6042013114,6.69185871402,9.48032251709,0.839888346372,1.1613739283,0.160742790966
0.09,0.118,1.456,1.912,0.4,0.6,52.5,0.4524839249,4,0.458783122541,0.0161732049017,0.131869804743,0.0769484527999,0.107091460979,13.1869804743,7.69484527999,10.7091460979,0.800561409204,1.14681509356,0.173126842178
0.09,0.118,1.456,1.912,0.4,0.6,67.5,0.2560389256,4,0.265523283903,0.0189413097584,0.20709312456,0.157506782381,0.13445882546,20.709312456,15.7506782381,13.445882546,0.668576435521,1.18471700702,0.258070285749
0.09,0.118,1.456,1.912,0.4,0.6,127.5,0.08997995318,4,0.0874405077736,0.00910800787918,0.174377290839,0.237381192897,0,17.4377290839,23.7381192897,0,0.796645174115,1.17623244442,0.189793635153
0.09,0.118,1.456,1.912,0.4,0.6,142.5,0.08297065154,4,0.0777563968797,0.0072774205561,0.187722041469,0.1971150579,0,18.7722041469,19.71150579,0,0.68259115571,1.18846552629,0.252937185289
0.09,0.118,1.456,1.912,0.4,0.6,157.5,0.08378887978,4,0.0841430569239,0.00749673425426,0.0809711193295,0.191765218683,0,8.09711193295,19.1765218683,0,0.917982314808,1.13549845184,0.108758068515
0.09,0.118,1.456,1.912,0.4,0.6,172.5,0.06729167613,4,0.0684291318527,0.0066973753673,0.166248076526,0.222845400396,0,16.6248076526,22.2845400396,0,0.797149862539,1.21879026537,0.210820201417
0.09,0.118,1.456,1.912,0.4,0.6,195,0.07881991827,4,0.08528670695,0.00894182181845,0.134109306044,0.239749602629,0,13.4109306044,23.9749602629,0,0.805384115724,1.0977985258,0.146207205037
0.09,0.118,1.456,1.912,0.4,0.6,240,0.09329807411,4,0.0923101880001,0.00778256079051,0.307919039175,0.19339966816,0.23960530679,30.7919039175,19.339966816,23.960530679,0.410742501358,1.13074612089,0.360001809768
0.09,0.118,1.456,1.912,0.4,0.6,262.5,0.1368931127,3,0.12396326716,0.0118662830731,0.25663130512,0.188980621989,0.173625894614,25.663130512,18.8980621989,17.3625894614,0.765387443261,1.37266959397,0.303641075355
0.09,0.118,1.456,1.912,0.4,0.6,277.5,0.1854119444,4,0.182036766526,0.018224630084,0.0836753597945,0.242764605464,0,8.36753597945,24.2764605464,0,0.920338771654,1.1327772803,0.106219254325
0.09,0.118,1.456,1.912,0.4,0.6,292.5,0.27678796,4,0.287165263678,0.0188698446589,0.166019938506,0.14249875603,0.0851864103688,16.6019938506,14.249875603,8.51864103688,0.73054544764,1.17024696127,0.219850756813
0.09,0.118,1.456,1.912,0.4,0.6,307.5,0.4368385303,4,0.457394734474,0.0158782373893,0.139144684314,0.0832914506725,0.111461999883,13.9144684314,8.32914506725,11.1461999883,0.834167629058,1.19049992503,0.178166147985
0.09,0.118,1.456,1.912,0.4,0.6,322.5,0.8638170817,4,0.868695604539,0.0231648776817,0.111001743641,0.0669103357108,0.0885685839693,11.1001743641,6.69103357108,8.85685839693,0.822215354685,1.12740318379,0.152593914551
0.09,0.118,1.456,1.912,0.4,0.6,337.5,3.05276621,4,2.61434109156,0.185878371566,0.320812118174,0.18100113005,0.264875453917,32.0812118174,18.100113005,26.4875453917,0.769139886715,1.586039507,0.408449810144
0.09,0.118,1.456,1.912,0.6,0.8,22.5,0.591219372,4,0.570082325678,0.0270623456547,0.197845285289,0.121286690227,0.156308335302,19.7845285289,12.1286690227,15.6308335302,0.802447004573,1.31707396595,0.25731348069
0.09,0.118,1.456,1.912,0.6,0.8,37.5,0.3241465149,4,0.33856404627,0.0118046467699,0.152260090577,0.0778160949707,0.130873184977,15.2260090577,7.78160949707,13.0873184977,0.814990412124,1.19774565512,0.191377621498
0.09,0.118,1.456,1.912,0.6,0.8,52.5,0.171981842,4,0.177993680023,0.0118648846451,0.210322244573,0.146212262995,0.15118670812,21.0322244573,14.6212262995,15.118670812,0.724355945577,1.30559987675,0.290621965584
0.09,0.118,1.456,1.912,0.6,0.8,82.5,0.06436029911,4,0.0700987707345,0.00978020375747,0.487726552888,0.37782773141,0.30842080956,48.7726552888,37.782773141,30.842080956,0.29286730573,1.25547211724,0.481302405755
0.09,0.118,1.456,1.912,0.6,0.8,135,0.03505027555,4,0.0343579907248,0.00397967062795,0.246584369089,0.285077960166,0,24.6584369089,28.5077960166,0,0.695104516772,1.32968938248,0.317292432853
0.09,0.118,1.456,1.912,0.6,0.8,157.5,0.04239256986,4,0.0421928383051,0.0052419781323,0.0784458431002,0.288572645489,0,7.84458431002,28.8572645489,0,0.94755231921,1.12415260777,0.0883001442819
0.09,0.118,1.456,1.912,0.6,0.8,187.5,0.03004823495,4,0.0286052334267,0.00367505702416,0.555995086079,0.359440015639,0.424185585447,55.5995086079,35.9440015639,42.4185585447,0.201083946081,1.47874599829,0.638831026107
0.09,0.118,1.456,1.912,0.6,0.8,247.5,0.03565646268,4,0.0362445558368,0.00340076027858,0.123787651093,0.206526544182,0,12.3787651093,20.6526544182,0,0.783022502132,1.07217430764,0.144575902753
0.09,0.118,1.456,1.912,0.6,0.8,285,0.06770763602,4,0.0674023190908,0.00871859089699,0.319040968787,0.276366510777,0.159401039787,31.9040968787,27.6366510777,15.9401039787,0.623021895633,1.47994057053,0.428459337446
0.09,0.118,1.456,1.912,0.6,0.8,307.5,0.18314207,4,0.188831590485,0.0125093041718,0.235148491934,0.138636203067,0.189933715959,23.5148491934,13.8636203067,18.9933715959,0.780294935935,1.35020662033,0.284955842197
0.09,0.118,1.456,1.912,0.6,0.8,322.5,0.3023654057,4,0.312556230679,0.0114941436219,0.225887701389,0.0784186594454,0.211839013143,22.5887701389,7.84186594454,21.1839013143,0.749584659987,1.28897282171,0.26969408086
0.09,0.118,1.456,1.912,0.6,0.8,337.5,0.619188647,4,0.572675461733,0.0268844358461,0.261080495772,0.124648353611,0.229403167404,26.1080495772,12.4648353611,22.9403167404,0.776382771587,1.39595525165,0.309786240034
0.118,0.155,1.2,1.456,0.11,0.15,7.5,1.364639835,2,1.28653230996,0.321991802886,0.237683216033,0.362669213345,0,23.7683216033,36.2669213345,0,0.717147481769,1.18160692525,0.232229721739
0.118,0.155,1.2,1.456,0.11,0.15,30,1.307269204,2,1.27612632547,0.121017879501,0.211072970066,0.143554021487,0.154738623515,21.1072970066,14.3554021487,15.4738623515,0.730286790189,1.12789988991,0.198806549859
0.118,0.155,1.2,1.456,0.11,0.15,97.5,0.5641281232,2,0.554872974712,0.0453770071489,0.342896615995,0.127867978762,0.318163274544,34.2896615995,12.7867978762,31.8163274544,0.550065967005,1.18087438867,0.31540421083
0.118,0.155,1.2,1.456,0.11,0.15,142.5,0.3543638632,2,0.326695073349,0.0302664226623,0.339177889791,0.13442065338,0.311404445807,33.9177889791,13.442065338,31.1404445807,0.594995240386,1.25701055725,0.331007658431
0.118,0.155,1.2,1.456,0.11,0.15,195,0.3747495617,2,0.352929049223,0.0357267609913,0.316224267093,0.148970182308,0.278936680775,31.6224267093,14.8970182308,27.8936680775,0.610925895374,1.22049243821,0.304783271416
0.118,0.155,1.2,1.456,0.15,0.25,105,0.3051629659,2,0.317726877953,0.025173864009,0.239016567341,0.152710260066,0.183870867552,23.9016567341,15.2710260066,18.3870867552,0.667974163746,1.06337730656,0.197701571409
0.118,0.155,1.2,1.456,0.15,0.25,127.5,0.2704730124,2,0.287987856961,0.02760009269,0.243710554831,0.225296987711,0.0929306293105,24.3710554831,22.5296987711,9.29306293105,0.657476979752,1.0383099161,0.190416468176
0.118,0.155,1.2,1.456,0.15,0.25,142.5,0.2196681198,2,0.223597618353,0.0216096221434,0.18355618639,0.169372871045,0.0707510008139,18.355618639,16.9372871045,7.07510008139,0.748605619473,1.06470403823,0.15804920938
0.118,0.155,1.2,1.456,0.15,0.25,157.5,0.2009869173,2,0.19864350691,0.0189591198452,0.399657537335,0.150897397963,0.37007583336,39.9657537335,15.0897397963,37.007583336,0.472026943032,1.20173434366,0.364853700316
0.118,0.155,1.2,1.456,0.15,0.25,172.5,0.1860928661,2,0.188546341699,0.0201613995327,0.177349693581,0.183074017062,0,17.7349693581,18.3074017062,0,0.758420220255,1.06741689436,0.154498337053
0.118,0.155,1.2,1.456,0.15,0.25,187.5,0.2015938233,2,0.213810351815,0.0252441448495,0.415394587253,0.218004796006,0.353590967131,41.5394587253,21.8004796006,35.3590967131,0.42594381772,1.12475907111,0.349407626693
0.118,0.155,1.2,1.456,0.15,0.25,202.5,0.2105347433,2,0.213934863199,0.022973145483,0.326307918165,0.179704106753,0.272366098245,32.6307918165,17.9704106753,27.2366098245,0.558387592438,1.13391115115,0.287761779354
0.118,0.155,1.2,1.456,0.15,0.25,225,0.2147901664,2,0.224897777255,0.0195246091856,0.291381453418,0.164317405359,0.240630300861,29.1381453418,16.4317405359,24.0630300861,0.596041920184,1.0813890198,0.242673549806
0.118,0.155,1.2,1.456,0.25,0.4,120,0.1483923137,2,0.162231852932,0.0152472523332,0.449254704316,0.189446066605,0.407357309003,44.9254704316,18.9446066605,40.7357309003,0.373420988328,1.10515855093,0.365868781299
0.118,0.155,1.2,1.456,0.25,0.4,142.5,0.1278345007,2,0.140893286362,0.0143577732433,0.450554368322,0.212430658144,0.397331667873,45.0554368322,21.2430658144,39.7331667873,0.370144665631,1.09633657351,0.363095953938
0.118,0.155,1.2,1.456,0.25,0.4,157.5,0.1191115093,2,0.119445894821,0.0124175661961,0.184471846841,0.169356303649,0.0731321043809,18.4471846841,16.9356303649,7.31321043809,0.752746854507,1.0832202295,0.165236687495
0.118,0.155,1.2,1.456,0.25,0.4,172.5,0.1138614299,2,0.11477536775,0.0117504786082,0.199189098583,0.170059541904,0.103711374504,19.9189098583,17.0059541904,10.3711374504,0.731077615302,1.08386504037,0.176393712535
0.118,0.155,1.2,1.456,0.25,0.4,187.5,0.1125504346,2,0.111460176317,0.0142915568751,0.248708678294,0.201546631436,0.145722208381,24.8708678294,20.1546631436,14.5722208381,0.672564097932,1.12844354151,0.227939721787
0.118,0.155,1.2,1.456,0.25,0.4,210,0.1171288701,2,0.121823440203,0.0126572325523,0.278289798497,0.192091808921,0.201360246555,27.8289798497,19.2091808921,20.1360246555,0.615346227009,1.08325802555,0.233955899272
0.118,0.155,1.2,1.456,0.25,0.4,285,0.2582287567,2,0.267688632159,0.0228011796386,0.175197069912,0.175989599157,0,17.5197069912,17.5989599157,0,0.755221394235,1.03835962423,0.141569114999
0.118,0.155,1.2,1.456,0.25,0.4,315,0.3416273862,2,0.358165821004,0.0320824018216,0.19045743625,0.205796530833,0,19.045743625,20.5796530833,0,0.732524087209,1.03169709959,0.149586506188
0.118,0.155,1.2,1.456,0.4,0.6,15,1.29444669,2,1.32026535547,0.0514994915552,0.115655352535,0.0756501126034,0.0874826899054,11.5655352535,7.56501126034,8.74826899054,0.839238248138,1.0301327111,0.0954472314813
0.118,0.155,1.2,1.456,0.4,0.6,37.5,0.2871930892,2,0.288469713274,0.0225214664022,0.0608413356086,0.133582683768,0,6.08413356086,13.3582683768,0,0.91713724674,1.02317542577,0.0530190895135
0.118,0.155,1.2,1.456,0.4,0.6,60,0.1297567836,2,0.13618256049,0.011912527564,0.3216277981,0.163672567292,0.276867714309,32.16277981,16.3672567292,27.6867714309,0.554736308878,1.09289309119,0.269078391154
0.118,0.155,1.2,1.456,0.4,0.6,135,0.0675205884,2,0.0759642292084,0.00895247209059,0.510764674736,0.252696156886,0.443875213605,51.0764674736,25.2696156886,44.3875213605,0.284821586363,1.10139498303,0.408286698334
0.118,0.155,1.2,1.456,0.4,0.6,157.5,0.0633823008,2,0.0634565327579,0.00777143991378,0.262178992833,0.19797064321,0.171887895764,26.2178992833,19.797064321,17.1887895764,0.649752720769,1.12166549206,0.235956385643
0.118,0.155,1.2,1.456,0.4,0.6,172.5,0.05322623932,2,0.0590293368915,0.00849046352108,0.348373282667,0.385820413208,0,34.8373282667,38.5820413208,0,0.508943592493,1.03989351825,0.265474962878
0.118,0.155,1.2,1.456,0.4,0.6,202.5,0.06808367848,2,0.0690044233077,0.00588911385308,0.363909917134,0.141377319918,0.335325038137,36.3909917134,14.1377319918,33.5325038137,0.509150125541,1.15468437646,0.322767125459
0.118,0.155,1.2,1.456,0.4,0.6,270,0.09083166867,2,0.10530813029,0.0112472529715,0.538769544246,0.255967839738,0.474081308245,53.8769544246,25.5967839738,47.4081308245,0.242357218381,1.08076298085,0.419202881235
0.118,0.155,1.2,1.456,0.4,0.6,292.5,0.1278090519,2,0.134103301935,0.0157569982752,0.312736683599,0.220970258574,0.221306073334,31.2736683599,22.0970258574,22.1306073334,0.566769959677,1.0889954982,0.26111276926
0.118,0.155,1.2,1.456,0.4,0.6,322.5,0.2943594908,2,0.288448925614,0.0232308757338,0.283651611931,0.124364754075,0.254934589444,28.3651611931,12.4364754075,25.4934589444,0.631077281403,1.15751984511,0.263221281856
