,Bin Name,xBmin,xBmax,xBavg,Q2min,Q2max,Q2avg,t_abs_min,t_abs_max,t_abs_avg,phimin,phimax,phiavg,tmin,tcol,P1,P2,maxP1P2,minP1P2,intP1P2,"raw yield, ep->epg, (FD, FD), exp, inbending","raw yield, ep->epg, (CD, FD), exp, inbending","raw yield, ep->epg, (CD, FT), exp, inbending","raw yield, ep->epg, (FD, FD), exp, outbending","raw yield, ep->epg, (CD, FD), exp, outbending","raw yield, ep->epg, (CD, FT), exp, outbending","raw yield, ep->eppi0, (FD, FD), exp, inbending","raw yield, ep->eppi0, (CD, FD), exp, inbending","raw yield, ep->eppi0, (CD, FT), exp, inbending","raw yield, ep->eppi0, (FD, FD), exp, outbending","raw yield, ep->eppi0, (CD, FD), exp, outbending","raw yield, ep->eppi0, (CD, FT), exp, outbending","contamination ratio, inbending","contamination ratio, outbending","signal yield, ep->epg, exp, inbending","signal yield, ep->epg, exp, outbending","signal yield, ep->epg, sim(KM15), inbending","signal yield, ep->epg, sim(KM15), outbending","signal yield, ep->epg, sim(pureBH), inbending","signal yield, ep->epg, sim(pureBH), outbending","signal yield, ep->epg, sim(VGG), inbending","signal yield, ep->epg, sim(VGG), outbending","acceptance, ep->epg, sim(KM15)","acceptance, ep->epg, sim(pureBH)","acceptance, ep->epg, sim(VGG)","acceptance corrected yield, ep->epg, exp","acceptance corrected yield, ep->epg, sim(KM15)","acceptance corrected yield, ep->epg, sim(pureBH)","acceptance corrected yield, ep->epg, sim(VGG)",Frad,Fbin,Frad*Fbin,bin_volume,bin_volume_cube,"cross sections, ep->epg, exp","cross sections, ep->epg, sim(KM15)","cross sections, ep->epg, sim(pureBH)","cross sections, ep->epg, sim(VGG)","cross sections, ep->epg, exp, stat. unc.","cross sections, ep->epg, exp, syst. unc. (up)","cross sections, ep->epg, exp, syst. unc. (down)",valid bin,cross section prefactor,BH2 prefactor,BH2 c0,BH2 c1,BH2 c2,Int prefactor,Int c0 (KM15),Int c1 (KM15),Int c2 (KM15),DVCS2 prefactor,DVCS2 c0 (KM15),DVCS2 c1 (KM15)
40,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,150,165,157.40052285894072,-0.005426707206550238,0.31848649982322086,-0.0008409178388305702,0.7133826317731614,-0.00040075405772893444,-0.04744048353604121,-8.071822442374344,0,0,0,0,139,0,0,0,0,0,11,0,0.0,0.02642119506523142,0.0,136.46451854044076,0.0,97.26031500608796,0.0,46.702690201128625,0.0,157.29950297624634,0.01432744836724612,0.015497810164704274,0.014838449460052864,9524.6910016728,6788.390543317824,3013.5025338929745,10600.804578653459,1.1572247389868546,1.013555789804574,1.1709406204022537,0.00019335981278464584,0.00021991148575128546,0.5083114073867294,0.3227720103483892,0.18956705727880507,0.6453462457403626,0.053473895135491195,0.08874691444420338,0.08874691444420338,1,0.0001986536133042191,351.00562530221856,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,38.09704891561888,5.802237958531705,5.752810352955849,0.0,38.09704891561888,160.38830357598138,0.0
41,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,165,180,172.4450427824961,-0.005426707206550238,0.31848649982322086,-0.0010061353837993148,0.7135478493181302,-0.0004986164393949533,-0.0470781731434272,-8.071822442374344,0,0,0,0,84,0,0,0,0,0,8,0,0.0,0.030772746667035767,0.0,82.11369314498671,0.0,64.90183812433496,0.0,33.29746803835839,0.0,114.66768025370676,0.00944214324219712,0.01183582533771171,0.011134320426687837,8696.510001883793,6873.634137881682,2813.278084821416,10298.579155209145,1.1959548871525343,1.0119780487838428,1.2082905485296285,0.00019335981278464584,0.00021991148575128546,0.4497668631682647,0.3098432997878054,0.17769605772811917,0.6290122238354946,0.05911563570565863,0.07606234190237121,0.07606234190237121,1,0.0001986536133042191,331.26338521032153,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,35.954288138388286,5.802237958531705,5.752810352955849,0.0,35.954288138388286,160.38830357598138,0.0
42,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,180,210,195.19002869476546,-0.005426707206550238,0.31848649982322086,-0.0012845070532052768,0.7138262209875361,-0.000581738106689458,-0.04834014552880909,-8.071822442374344,0,0,0,0,20,0,0,0,0,0,2,0,0.0,0.061764028167640164,0.0,18.906941131279265,0.0,22.558171945520538,0.0,9.779068461751447,0.0,38.90112379244847,0.0016656882896300357,0.0016791238013317655,0.0018604681658583105,11350.8279123933,13542.853177247773,5823.911526949569,20909.319764953776,1.1641080638578298,1.0216279106789168,1.1909013395475931,0.0003867196255692917,0.0004398229715025709,0.2978074740588234,0.314700867670405,0.1830596202891766,0.6369601234112573,0.07701026187060116,0.07314326230474395,0.07314326230474395,1,0.0001986536133042191,338.66986017980923,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,36.75816368585831,5.802237958531705,5.752810352955849,0.0,36.75816368585831,160.38830357598138,0.0
45,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,240,270,256.2390464008087,-0.005426707206550238,0.31848649982322086,-0.0022017195678619796,0.7147434335021928,-0.001012034688225171,-0.04833632145116635,-8.071822442374344,0,0,0,0,62,0,0,0,0,0,0,0,0.0,0.022822836582486333,0.0,61.08123246155226,0.0,48.25785770151301,0.0,33.80948566411709,0.0,77.635007024412,0.002264714922086274,0.002681118029820904,0.0025322298120775966,26970.82615823617,21308.579384930923,12610.21905342061,30658.75247741258,1.1114679349691534,1.004748091021135,1.117756955807556,0.0003867196255692917,0.0004398229715025709,0.7539294462739006,0.5525979668405936,0.39268709710909,0.9229735640382338,0.11943822818723704,0.214111269240392,0.214111269240392,1,0.0001986536133042191,712.9005768035871,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,77.37599112001328,5.802237958531705,5.752810352955849,0.0,77.37599112001328,160.38830357598138,0.0
53,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,45,60,51.74649733476648,-0.00664447694277674,0.3995033849210453,-0.0018887119395858349,0.5911935128316257,-5.8687233014972534e-05,-0.08242021105037665,-14.5484482230649,0,0,0,0,0,108,0,0,0,0,0,9,0.0,0.008429641117294466,0.0,108.28366704093757,0.0,117.67202466405152,0.0,93.39708510435305,0.0,162.77230436281627,0.006089554676199398,0.006168409906946284,0.005693206794486136,17781.86957810836,19323.584551094427,15141.193032450392,28590.61865106693,1.0735094427844603,0.99125795283546,1.065865370837828,0.00025776059817159586,0.0002932153143350472,0.7820573229588247,0.8358638604914354,0.6878367256184384,1.2292221709181754,0.10040997632214096,0.3080198213139856,0.3080198213139856,1,0.00017972519684132952,1787.4932103203578,2.038254703229896,-0.14876922392202485,0.0019358742812803167,239.88913768862662,6.322285141071348,6.010071371857365,0.0,239.88913768862662,101.29521440083973,0.0
54,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,60,90,72.91164703367775,-0.00664447694277674,0.3995033849210453,-0.0020184803755017053,0.5913232812675415,-0.00010191197449003688,-0.08266554195343484,-14.5484482230649,0,0,0,0,12,18,0,0,0,0,0,1,0.0,0.011257317357619881,0.0,30.01021004918819,0.0,24.91201045321708,0.0,14.544450082932096,0.0,30.810786613983513,0.001282198889836915,0.0011532421559958667,0.0009761130013768234,23405.269094411113,19429.131198503594,12611.791901044784,31564.77433506612,1.1036131778204596,1.0251271284161882,1.1304948592381026,0.0005155211963431917,0.0005864306286700944,0.48526455465046486,0.38650215327245135,0.290987254109548,0.6855051860036925,0.11777753476024116,0.17020656252088995,0.17020656252088995,1,0.00017972519684132952,717.3288258828914,2.038254703229896,-0.14876922392202485,0.0019358742812803167,96.26855782540368,6.322285141071348,6.010071371857365,0.0,96.26855782540368,101.29521440083973,0.0
57,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,120,150,134.41513505245848,-0.00664447694277674,0.3995033849210453,-0.002645571330555742,0.5919503722225956,-0.00040732890800843975,-0.0827340724623275,-14.5484482230649,0,0,0,0,38,0,0,0,0,0,10,0,0.0,0.054735237636146856,0.0,36.24268189348808,0.0,31.821587470651878,0.0,13.425940474274867,0.0,66.32985242610572,0.003814913650097867,0.004437284741983832,0.004292449712792705,9500.262710417657,8341.365071221346,3025.710824289443,15452.680139367534,1.2208568610622887,1.018749962740631,1.243457379254935,0.0005155211963431917,0.0005864306286700944,0.17907635018231782,0.13995104242561146,0.07121344473993667,0.3421821444454332,0.03304822338718159,0.04795489877912225,0.04795489877912225,1,0.00017972519684132952,167.04479199505562,2.038254703229896,-0.14876922392202485,0.0019358742812803167,22.418116542041624,6.322285141071348,6.010071371857365,0.0,22.418116542041624,101.29521440083973,0.0
58,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,150,195,172.24288027876128,-0.00664447694277674,0.3995033849210453,-0.0032159435594439176,0.5925207444514837,-0.00062567118223567,-0.08421174307551778,-14.5484482230649,0,0,0,0,90,0,0,0,0,0,17,0,0.0,0.10291182754833736,0.0,81.4513190064547,0.0,73.80677988972309,0.0,28.554546406791488,0.0,152.08612051813833,0.006662681162214113,0.008287076169508686,0.007315250302619498,12225.00627350854,11077.639480679569,3445.672010576487,20790.282523029764,1.2374463227771564,1.0137398439767442,1.252414309284957,0.0007732817945147875,0.0008796459430051416,0.1525258078686037,0.11986724107327326,0.05443725650078458,0.3095006898817987,0.019226963660382745,0.02989083704139028,0.02989083704139028,1,0.00017972519684132952,126.35961674283587,2.038254703229896,-0.14876922392202485,0.0019358742812803167,16.957994203329935,6.322285141071348,6.010071371857365,0.0,16.957994203329935,101.29521440083973,0.0
61,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,225,255,240.85093560152168,-0.00664447694277674,0.3995033849210453,-0.004609046594221839,0.5939138474862616,-0.0013789843145846734,-0.08310445212004616,-14.5484482230649,0,0,0,0,23,0,0,0,0,0,4,0,0.0,0.06490438306800585,0.0,21.66155281691798,0.0,19.91390933748978,0.0,9.787803017556513,0.0,35.803349117886995,0.0021401544206482415,0.0025623558194176536,0.0021021082025047366,10121.49058400973,9304.893677465556,3819.845371741145,17032.11522376728,1.1888449633068985,1.029095139432161,1.2237473598170319,0.0005155211963431917,0.0005864306286700944,0.1938591172757606,0.1609245130161712,0.08967206029681828,0.37579556830316513,0.04750791532576716,0.06634503484090294,0.06634503484090294,1,0.00017972519684132952,210.78626589865127,2.038254703229896,-0.14876922392202485,0.0019358742812803167,28.28840706699558,6.322285141071348,6.010071371857365,0.0,28.28840706699558,101.29521440083973,0.0
62,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,255,270,262.8307997405403,-0.00664447694277674,0.3995033849210453,-0.005153058293018255,0.5944578591850581,-0.001760284632240871,-0.08469994623987288,-14.5484482230649,0,0,0,0,53,0,0,0,0,0,6,0,0.0,0.05685120302187677,0.0,50.43175891818581,0.0,40.99223645401746,0.0,19.86149680583423,0.0,68.73582833096019,0.006632800561538559,0.006520651342893527,0.006492185748436276,7603.388410413405,6180.2305185713,3045.9375546094952,10587.470998887558,1.1506773889691724,1.0389507072649882,1.1950417822797792,0.00025776059817159586,0.0002932153143350472,0.2982549125446321,0.22000222782233195,0.14231710349446144,0.464629586145449,0.04950167417535172,0.061753422066155333,0.061753422066155333,1,0.00017972519684132952,338.5690935628486,2.038254703229896,-0.14876922392202485,0.0019358742812803167,45.43740218641473,6.322285141071348,6.010071371857365,0.0,45.43740218641473,101.29521440083973,0.0
63,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,270,300,287.0722335874712,-0.00664447694277674,0.3995033849210453,-0.0058079801304768905,0.5951127810225167,-0.00198042772542226,-0.08573959414211539,-14.5484482230649,0,0,0,0,63,10,0,0,0,0,5,0,0.0,0.03924780714602476,0.0,70.64927988694464,0.0,63.80950564864152,0.0,37.6064880922679,0.0,99.16477927338595,0.0032834423839557783,0.002979680969886134,0.0031362039389306634,21516.832526791233,19433.721742900212,12620.97804172136,31619.36570591697,1.1024627392756259,1.028088451369333,1.1305238731159781,0.0005155211963431917,0.0005864306286700944,0.446099899278039,0.38631925274401646,0.2918042417394128,0.6849089214618944,0.06563998894742337,0.12838830320498895,0.12838830320498895,1,0.00017972519684132952,716.903818083093,2.038254703229896,-0.14876922392202485,0.0019358742812803167,96.21151998379626,6.322285141071348,6.010071371857365,0.0,96.21151998379626,101.29521440083973,0.0
64,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,300,315,308.23581186344086,-0.00664447694277674,0.3995033849210453,-0.006426834955902394,0.5957316358479422,-0.0024525175338336613,-0.08406022805956048,-14.5484482230649,0,0,1,0,0,63,0,0,0,0,0,3,0.0,0.00860054769085867,1.0194750315272654,63.063436647791285,0.0,83.90495903562962,0.0,67.04693343838608,0.0,110.17721136675834,0.004350478937605029,0.004414700972277598,0.003844103716088787,14730.082043471903,19286.372888824953,15187.197017286484,28661.352425438457,1.072790040962448,0.9926733479386407,1.065351124161058,0.00025776059817159586,0.0002932153143350472,0.6481505833674985,0.8352045109317225,0.6873325157550786,1.2274646052143965,0.10548148008155027,0.2771125294980983,0.2771125294980983,1,0.00017972519684132952,1785.8992414127947,2.038254703229896,-0.14876922392202485,0.0019358742812803167,239.6752203296515,6.322285141071348,6.010071371857365,0.0,239.6752203296515,101.29521440083973,0.0
65,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,315,330,323.4725254474463,-0.00664447694277674,0.3995033849210453,-0.006899541011705087,0.5962043419037449,-0.0026748046230841826,-0.08381900804080035,-14.5484482230649,0,0,0,0,0,177,0,0,0,0,0,8,0.0,0.00457373944723051,0.0,178.0288605681208,0.0,222.42440741081788,0.0,178.0620252912947,0.0,277.47399995211083,0.005701039362155135,0.005270582541884748,0.005136840520057511,31227.43928938976,39014.711753671516,33784.12611438206,54016.47157794268,1.0742456574877388,0.9094652264432336,0.9759932484617777,0.00025776059817159586,0.0002932153143350472,1.4998681339961857,1.860667695405578,1.5102122042825938,2.2803186051864968,0.16037898335550377,0.3833232264354999,0.3833232264354999,1,0.00017972519684132952,4296.120595822258,2.038254703229896,-0.14876922392202485,0.0019358742812803167,576.5575271491217,6.322285141071348,6.010071371857365,0.0,576.5575271491217,101.29521440083973,0.0
68,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,0,15,6.727797313747681,-0.005843980600408854,0.35134634582099783,-0.07059384862472347,0.4433059705847385,-0.006909748605314273,-0.12416916673677837,-16.448541604433657,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.002743876814912693,0.0,50.2223794137648,0.0,49.24006520302038,0.0,44.56482893493589,0.0,65.14663722971598,0.0004063309644100054,0.0003744523814884828,0.00036372490736895173,123599.685509294,121182.16310321612,119013.34091610415,179109.64003252372,1.519451733290322,0.8953371375110054,1.3584432891610148,0.0002577464358719125,0.00029321531433504735,4.265434078224298,3.4472928474329567,2.8339520989661326,4.561909296154325,1.0174042195750657,1.5959707977647886,1.5959707977647886,1,0.0001914977267192826,13376.660109989578,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,1576.500020064784,5.219381630903519,4.391730307740806,0.0,1576.500020064784,52.89948208111244,0.0
69,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,15,30,21.47693912368177,-0.005843980600408854,0.35134634582099783,-0.07061610170536613,0.44332822366538116,-0.006591038224907353,-0.12686869160447217,-16.448541604433657,0,0,0,0,0,18,0,0,0,0,0,2,0.0,0.0026940469663175337,0.0,55.35488317227414,0.0,62.27080450723082,0.0,55.50057778629299,0.0,89.35007060408984,0.0018976384466494506,0.0018613208425896771,0.0016206849297208553,29170.405600714417,32814.89401586416,29817.845755745366,55131.05537390255,1.1184086143386371,0.8724184318170349,0.9768250075017756,0.0002577464358719125,0.00029321531433504735,1.3999517887119564,1.590558842055266,1.23168854325529,2.1568930785361173,0.2599222907709715,0.3259171746466767,0.3259171746466767,1,0.0001914977267192826,6012.178408758933,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,708.5624740486065,5.219381630903519,4.391730307740806,0.0,708.5624740486065,52.89948208111244,0.0
70,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,30,45,36.60138889109008,-0.005843980600408854,0.35134634582099783,-0.07066309010857875,0.44337521206859376,-0.006730381357769619,-0.12553824452029322,-16.448541604433657,0,0,0,0,0,123,0,0,0,0,0,9,0.0,0.002268729627098357,0.0,123.66313049565152,0.0,107.58316761024322,0.0,72.97588508152903,0.0,144.10550676867058,0.007453672485610679,0.006205376682660156,0.0056867833495047836,16590.899416949604,14433.578590678973,11760.105600913386,25340.42496646537,1.0900412353725495,0.9307959963998924,1.0133986090087928,0.0002577464358719125,0.00029321531433504735,0.7674975678182689,0.6639328260815937,0.5154526905755896,1.03867195171794,0.0927124780832731,0.23334860319830333,0.23334860319830333,1,0.0001914977267192826,2372.129527160528,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,279.5662158128762,5.219381630903519,4.391730307740806,0.0,279.5662158128762,52.89948208111244,0.0
71,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,45,90,62.34826969258608,-0.005843980600408854,0.35134634582099783,-0.07079936768914266,0.44351148964915765,-0.006723334579175948,-0.1270193816075671,-16.448541604433657,0,0,0,0,14,27,0,0,0,0,1,1,0.0,0.024989300263666286,0.0,40.41546764561853,0.0,35.91467187339214,0.0,22.801845443576852,0.0,62.31926479317961,0.0023180319336592167,0.0023321544913809094,0.0020175746963599656,17435.250592867877,15493.605308835275,9777.159072371522,30888.20696731266,1.1116207719913802,0.9810258208335424,1.0901761754447112,0.0007732393076157375,0.0008796459430051422,0.24991805574693138,0.21364857569203297,0.14845854305504308,0.42915721479243024,0.046770707301211724,0.06499726611556482,0.06499726611556482,1,0.0001914977267192826,648.8038211069777,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,76.46447084570916,5.219381630903519,4.391730307740806,0.0,76.46447084570916,52.89948208111244,0.0
75,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,135,165,149.68189479586002,-0.005843980600408854,0.35134634582099783,-0.07178972950144988,0.4445018514614649,-0.007359990360383011,-0.12732443966413923,-16.448541604433657,0,0,0,0,23,0,0,0,0,0,7,0,0.0,0.0700848783301994,0.0,21.58190821105481,0.0,15.995414732164104,0.0,5.864246875116711,0.0,45.27362648064595,0.004475819537202318,0.006844898971680321,0.005487951981662859,4821.889719116094,3573.7398702545306,856.7324221115751,8249.63968925398,1.2950395612282515,1.0434523880396942,1.3512572032762824,0.000515492871743825,0.0005864306286700947,0.08364435508493857,0.05321094087881552,0.02026501024341623,0.1759084803590255,0.019415369409376996,0.0282002770078698,0.0282002770078698,1,0.0001914977267192826,82.43298822434888,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,9.715101267515674,5.219381630903519,4.391730307740806,0.0,9.715101267515674,52.89948208111244,0.0
76,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,165,195,179.96533855034087,-0.005843980600408854,0.35134634582099783,-0.07232352354137167,0.4450356455013867,-0.007769852412046277,-0.12789199229329726,-16.448541604433657,0,0,0,0,18,0,0,0,0,0,5,0,0.0,0.07693381042340637,0.0,16.726299513245596,0.0,11.140972208640676,0.0,3.6044038901429594,0.0,32.129997727036134,0.003329874805073249,0.004798658108726642,0.0040677472366796455,5023.10161564097,3345.7630874490496,751.1274628188532,7898.720313129064,1.2854822934482315,1.0409754470597392,1.33692215088534,0.000515492871743825,0.0005864306286700947,0.08806903355665378,0.04999995955963389,0.01778435599052918,0.16859685272993322,0.02326899090735564,0.02643046127428549,0.02643046127428549,1,0.0001914977267192826,72.54920421757058,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,8.550252526732791,5.219381630903519,4.391730307740806,0.0,8.550252526732791,52.89948208111244,0.0
79,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,225,255,240.80437031454608,-0.005843980600408854,0.35134634582099783,-0.0736919651386959,0.44640408709871093,-0.008424189514518104,-0.12874469315153342,-16.448541604433657,0,0,0,0,21,0,0,0,0,0,1,0,0.0,0.04246336967091994,0.0,20.25205808405662,0.0,8.272107781481608,0.0,3.4577108985280027,0.0,20.5774615126168,0.002038169274332769,0.002665394220706972,0.0021497699502726563,9936.39651970835,4058.5970388497935,1297.260597200093,9571.936527444228,1.2442411175791737,1.0494094027530554,1.3045974069462345,0.000515492871743825,0.0005864306286700947,0.1785294178053401,0.06593177440612341,0.0304536652964758,0.20218072617164207,0.04397091248569465,0.05469381410474415,0.05469381410474415,1,0.0001914977267192826,122.94923087206762,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,14.490124092486594,5.219381630903519,4.391730307740806,0.0,14.490124092486594,52.89948208111244,0.0
80,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,255,285,271.47647442035225,-0.005843980600408854,0.35134634582099783,-0.07453164243013162,0.4472437643901466,-0.008868601421305048,-0.12743883335001624,-16.448541604433657,0,0,0,0,27,0,0,0,0,0,8,0,0.0,0.08971791214965247,0.0,24.775912994174256,0.0,19.75637605414356,0.0,10.011416917945361,0.0,46.575287440139924,0.0033197369474892726,0.0037424366314862917,0.003593701647329365,7463.215726448554,5951.187207494066,2675.106595985133,12960.254359109647,1.1778525150250239,1.0444492519094388,1.229222905749658,0.000515492871743825,0.0005864306286700947,0.14231567481530571,0.10445057999870391,0.06210575662464936,0.27104448542821863,0.03175373901728228,0.03136084825971998,0.03136084825971998,1,0.0001914977267192826,253.44900562147203,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,29.870114001720083,5.219381630903519,4.391730307740806,0.0,29.870114001720083,52.89948208111244,0.0
82,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,300,330,318.24501072457036,-0.005843980600408854,0.35134634582099783,-0.07600502658012595,0.448717148540141,-0.009879432932712713,-0.12858496108380332,-16.448541604433657,0,0,0,0,0,114,0,0,0,0,0,5,0.0,0.002790881279988517,0.0,114.62454256324042,0.11453513864155165,121.374722698926,0.41943497873968977,82.51166029760512,0.09904855506190326,170.87764591438219,0.005546379745968785,0.0048535155919103064,0.004307582850374778,20666.551482803126,21904.24446250156,17086.80928409334,39692.02692284105,1.088287125316672,0.9171055890519566,1.0002897101504322,0.000515492871743825,0.0005864306286700947,0.4842834176587706,0.5089756081960508,0.3772461550656086,0.8154266013479773,0.057814571016193174,0.09908233929893885,0.09908233929893885,1,0.0001914977267192826,1771.6614494925252,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,208.79833140016493,5.219381630903519,4.391730307740806,0.0,208.79833140016493,52.89948208111244,0.0
83,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,330,345,338.54781875311744,-0.005843980600408854,0.35134634582099783,-0.07671716150959429,0.4494292834696093,-0.010522967360046653,-0.1280592488910753,-16.448541604433657,0,0,0,0,0,34,0,0,0,0,0,11,0.0,0.0,0.0,68.6732526671945,0.0,77.48159721330744,0.0,65.6384160219442,0.0,100.14842181628406,0.0023724700903314227,0.0022032278874653567,0.001814199374739394,28945.887641349014,32658.619187263866,29791.932280530506,55202.54455531943,1.113358047519702,0.8720986269029743,0.9723708560841747,0.0002577464358719125,0.00029321531433504735,1.3955400981607573,1.592933407432815,1.2329095748364478,2.1545259059701425,0.23450584288872775,0.3998702185929234,0.3998702185929234,1,0.0001914977267192826,6021.560454970035,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,709.6681907161776,5.219381630903519,4.391730307740806,0.0,709.6681907161776,52.89948208111244,0.0
84,5,0.062,0.09,0.07861374615148849,1.0,1.2,1.085719105168067,0.6,0.8,0.6810584336283481,345,360,353.2290558470635,-0.005843980600408854,0.35134634582099783,-0.07725944642671172,0.44997156838672675,-0.010775140391409846,-0.13050913565086628,-16.448541604433657,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,69.58443024555348,0.0,66.76771785078363,0.0,45.9854775308105,0.0,93.76298681524172,0.0005566446269828145,0.00039479207336613894,0.0005658317868121119,125006.91980577004,119946.75707674614,116480.24525599465,165708.23520449607,1.5115425244272158,0.8935164624194722,1.3527104300077262,0.0002577464358719125,0.00029321531433504735,4.332280789047038,3.4421661496112956,2.8323101799426453,4.578622450418553,1.0018498974005516,1.29210346141919,1.29210346141919,1,0.0001914977267192826,13356.280592798648,1.1519725522126114,-0.08285394838889844,0.0029136431810270536,1574.0982015991704,5.219381630903519,4.391730307740806,0.0,1574.0982015991704,52.89948208111244,0.0
90,6,0.062,0.09,0.07913447331268943,1.2,1.456,1.2961983764596745,0.15,0.25,0.2150181046162405,105,135,119.06617342982273,-0.005934231522080439,0.24520972867111593,-0.0011489855622743713,0.8352653457420158,-0.0001482065495453855,-0.07659676980525117,-3.3998146108282863,0,1,0,0,34,0,0,0,0,0,3,0,0.0,0.017660260157577372,1.0198472472793025,33.74574616466355,0.5796137069879284,32.86189517990664,0.5920524328107643,24.533621276481853,1.4316308054978675,41.43045163186981,0.002265425742118658,0.0022686317246873823,0.002424418808644524,15346.16331296279,14761.688394879631,11075.25449629994,17679.322683250248,1.0727961878856647,0.9988101503378627,1.0710432520458375,0.00015402411865929168,0.00037531560234886055,1.1240461016528462,1.0508763912237913,0.8656542922810948,1.3715512325827017,0.21997747702113923,0.26925734018262143,0.26925734018262143,1,0.00019052095596825766,1323.7791568526923,3.517016129331235,-0.13600372476067593,-0.002945955204068595,131.6306024773178,3.1745704101361176,3.32653300193817,0.0,131.6306024773178,276.5320916209436,0.0
91,6,0.062,0.09,0.07913447331268943,1.2,1.456,1.2961983764596745,0.15,0.25,0.2150181046162405,135,150,142.38880608630996,-0.005934231522080439,0.24520972867111593,-0.0012573356172509887,0.8353736957969924,-0.00024197454675666647,-0.07875481502828649,-3.3998146108282863,0,0,0,0,71,0,0,0,0,0,2,0,0.0,0.026660450104905056,0.0,70.09442723725968,1.9159694274491421,56.43642603575394,1.1427580969282127,40.66341253846696,1.9743024157592324,73.75217918933933,0.009718044545071624,0.010078223646800345,0.010372142131100553,7212.811889487287,6004.540851049681,4148.168576182359,7300.949085342265,1.08282385076124,1.0010234108263871,1.0845676514083087,7.701205932964584e-05,0.00018765780117443027,1.0434443027775344,0.8294087369030149,0.651898332537836,1.137519480674625,0.1485066978460113,0.24832799906686567,0.24832799906686567,1,0.00019052095596825766,1013.1175170373731,3.517016129331235,-0.13600372476067593,-0.002945955204068595,100.73981634898445,3.1745704101361176,3.32653300193817,0.0,100.73981634898445,276.5320916209436,0.0
